kecamatan,kelas_then_1,kelas_then_2,kelas_now_1,kelas_now_2,luas
Ciracas,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.334359233948131
Ciracas,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.343147884262644
Ciracas,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.376126699710603
Ciracas,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.328498504385554
Ciracas,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.328717530724103
Ciracas,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.32849850434929
Ciracas,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.328498504400347
Ciracas,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.328498504401623
Ciracas,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.328498504393331
Ciracas,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.328498504414821
Ciracas,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.328498504716849
Ciracas,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.328498504362596
Ciracas,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.328498504403981
Ciracas,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.328498504410778
Ciracas,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.328498504380301
Ciracas,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.328498504432649
Ciracas,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.32849850440528
Ciracas,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.328498504500141
Ciracas,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.328498504492641
Ciracas,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.328498504511548
Ciracas,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.328498504392443
Ciracas,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.334458979152102
Ciracas,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.32849850435016
Ciracas,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.328498504350786
Ciracas,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.328498504351809
Ciracas,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.328498504588731
Ciracas,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.328498504350175
Ciracas,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.328498504350175
Ciracas,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.328498504350219
Ciracas,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.328498504351526
Ciracas,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.32849850434968
Ciracas,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.32849850434991
Ciracas,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.328498504387974
Ciracas,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.32849850447178
Ciracas,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.32849850447309
Ciracas,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.328498504356593
Ciracas,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.328498504350175
Ciracas,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.338014645977955
Ciracas,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.32849850456541
Ciracas,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.328498504444506
Ciracas,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.333496834162597
Ciracas,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.328498504352093
Ciracas,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.335529493080417
Ciracas,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.352923756962248
Ciracas,Perairan,Perairan,Perairan,Perairan,0.360205653759871
Ciracas,Sawah,Belum Terbangun,Perairan,Perairan,0.328534495737781
Ciracas,Sawah,Belum Terbangun,Perairan,Perairan,0.338237221384887
Ciracas,Sawah,Belum Terbangun,Perairan,Perairan,0.328498504350175
Ciracas,Sawah,Belum Terbangun,Perairan,Perairan,0.328557304709557
Ciracas,Sawah,Belum Terbangun,Perairan,Perairan,0.328501642303658
Ciracas,Sawah,Belum Terbangun,Perairan,Perairan,0.337429774796764
Ciracas,Sawah,Belum Terbangun,Perairan,Perairan,0.345088865400528
Ciracas,Sawah,Belum Terbangun,Perairan,Perairan,0.328505942977117
Ciracas,Sawah,Belum Terbangun,Perairan,Perairan,0.464745091001483
Ciracas,Sawah,Belum Terbangun,Perairan,Perairan,0.328498638481804
Ciracas,Sawah,Belum Terbangun,Perairan,Perairan,0.328541890725806
Ciracas,Sawah,Belum Terbangun,Perairan,Perairan,0.328507642101639
Ciracas,Sawah,Belum Terbangun,Perairan,Perairan,0.328709860215891
Ciracas,Sawah,Belum Terbangun,Perairan,Perairan,0.328505682348624
Ciracas,Sawah,Belum Terbangun,Perairan,Perairan,0.376689611025937
Ciracas,Sawah,Belum Terbangun,Perairan,Perairan,1.0572864227076
Ciracas,Sawah,Belum Terbangun,Perairan,Perairan,0.368564933286682
Ciracas,Sawah,Belum Terbangun,Perairan,Perairan,0.348655687465861
Ciracas,Sawah,Belum Terbangun,Perairan,Perairan,0.341971300008514
Ciracas,Sawah,Belum Terbangun,Perairan,Perairan,0.328500302307978
Ciracas,Sawah,Belum Terbangun,Perairan,Perairan,0.339264280066655
Ciracas,Sawah,Belum Terbangun,Perairan,Perairan,0.332480431510709
Ciracas,Sawah,Belum Terbangun,Perairan,Perairan,0.328499829291694
Ciracas,Sawah,Belum Terbangun,Perairan,Perairan,0.895733050391609
Ciracas,Sawah,Belum Terbangun,Perairan,Perairan,2.01968951265808
Ciracas,Sawah,Belum Terbangun,Perairan,Perairan,0.356557942490705
Ciracas,Sawah,Belum Terbangun,Perairan,Perairan,0.358862212887
Ciracas,Sawah,Belum Terbangun,Perairan,Perairan,0.353984927200184
Ciracas,Sawah,Belum Terbangun,Perairan,Perairan,0.343048731797035
Ciracas,Sawah,Belum Terbangun,Perairan,Perairan,0.351659095712275
Ciracas,Sawah,Belum Terbangun,Perairan,Perairan,0.584457604128141
Ciracas,Sawah,Belum Terbangun,Perairan,Perairan,0.329958756506795
Ciracas,Sawah,Belum Terbangun,Perairan,Perairan,0.34228726857915
Ciracas,Sawah,Belum Terbangun,Perairan,Perairan,0.487058187789947
Ciracas,Sawah,Belum Terbangun,Perairan,Perairan,0.32851765547402
Cipayung,Lahan Kosong Berpenghuni,Belum Terbangun,Jalan,Terbangun,7.72068182186692
Cipayung,Lahan Kosong Berpenghuni,Belum Terbangun,Jalan,Terbangun,1.35242176055789
Cipayung,Jalan,Terbangun,Jalan,Terbangun,1.44368269833072
Cipayung,Kebun/Lahan Kosong,Belum Terbangun,Jalan,Terbangun,1.33495049744862
Cipayung,Kebun/Lahan Kosong,Belum Terbangun,Jalan,Terbangun,1.6354019579024
Cipayung,Kebun/Lahan Kosong,Belum Terbangun,Jalan,Terbangun,1.33395894161827
Cipayung,Kebun/Lahan Kosong,Belum Terbangun,Jalan,Terbangun,1.33402126027715
Cipayung,Kebun/Lahan Kosong,Belum Terbangun,Jalan,Terbangun,1.4476323121703
Cipayung,Kebun/Lahan Kosong,Belum Terbangun,Jalan,Terbangun,1.33386282390009
Cipayung,Kebun/Lahan Kosong,Belum Terbangun,Jalan,Terbangun,1.90240011994864
Cipayung,Kebun/Lahan Kosong,Belum Terbangun,Jalan,Terbangun,1.33410270044006
Cipayung,Kebun/Lahan Kosong,Belum Terbangun,Jalan,Terbangun,1.33430982926528
Cipayung,Kebun/Lahan Kosong,Belum Terbangun,Jalan,Terbangun,1.33386282386316
Cipayung,Kebun/Lahan Kosong,Belum Terbangun,Jalan,Terbangun,1.33386282385852
Cipayung,Kebun/Lahan Kosong,Belum Terbangun,Jalan,Terbangun,1.3338628239448
Cipayung,Kebun/Lahan Kosong,Belum Terbangun,Jalan,Terbangun,1.33452871337574
Cipayung,Kebun/Lahan Kosong,Belum Terbangun,Jalan,Terbangun,1.60000830708076
Cipayung,Kebun/Lahan Kosong,Belum Terbangun,Jalan,Terbangun,1.33405703510263
Cipayung,Kebun/Lahan Kosong,Belum Terbangun,Jalan,Terbangun,1.33386282386716
Cipayung,Kebun/Lahan Kosong,Belum Terbangun,Jalan,Terbangun,1.33386282385913
Cipayung,Kebun/Lahan Kosong,Belum Terbangun,Jalan,Terbangun,1.33386282385852
Cipayung,Kebun/Lahan Kosong,Belum Terbangun,Jalan,Terbangun,1.33388220778041
Cipayung,Kebun/Lahan Kosong,Belum Terbangun,Jalan,Terbangun,1.3339485111009
Cipayung,Kebun/Lahan Kosong,Belum Terbangun,Jalan,Terbangun,1.36023592598901
Cipayung,Kebun/Lahan Kosong,Belum Terbangun,Jalan,Terbangun,1.33393679268437
Cipayung,Kebun/Lahan Kosong,Belum Terbangun,Jalan,Terbangun,1.33386822439983
Cipayung,Kebun/Lahan Kosong,Belum Terbangun,Jalan,Terbangun,1.33399853407469
Cipayung,Kebun/Lahan Kosong,Belum Terbangun,Jalan,Terbangun,1.33386282386734
Cipayung,Kebun/Lahan Kosong,Belum Terbangun,Jalan,Terbangun,1.33420784080106
Cipayung,Kebun/Lahan Kosong,Belum Terbangun,Jalan,Terbangun,1.37541609078335
Cipayung,Kebun/Lahan Kosong,Belum Terbangun,Jalan,Terbangun,1.33386408996198
Cipayung,Kebun/Lahan Kosong,Belum Terbangun,Jalan,Terbangun,1.39622820985143
Cipayung,Kebun/Lahan Kosong,Belum Terbangun,Jalan,Terbangun,1.33391708417544
Cipayung,Kebun/Lahan Kosong,Belum Terbangun,Jalan,Terbangun,1.39402534962541
Cipayung,Kebun/Lahan Kosong,Belum Terbangun,Jalan,Terbangun,1.4573084679151
Cipayung,Kebun/Lahan Kosong,Belum Terbangun,Jalan,Terbangun,1.33457840862275
Cipayung,Kebun/Lahan Kosong,Belum Terbangun,Jalan,Terbangun,1.33386867051701
Cipayung,Kebun/Lahan Kosong,Belum Terbangun,Jalan,Terbangun,1.33928129029725
Cipayung,Kebun/Lahan Kosong,Belum Terbangun,Jalan,Terbangun,1.33386282386256
Cipayung,Kebun/Lahan Kosong,Belum Terbangun,Jalan,Terbangun,1.3385269716587
Cipayung,Kebun/Lahan Kosong,Belum Terbangun,Jalan,Terbangun,1.33386282399666
Cipayung,Kebun/Lahan Kosong,Belum Terbangun,Jalan,Terbangun,1.33386282399256
Cipayung,Kebun/Lahan Kosong,Belum Terbangun,Jalan,Terbangun,1.33386282389562
Cipayung,Kebun/Lahan Kosong,Belum Terbangun,Jalan,Terbangun,1.40230653483791
Cipayung,Kebun/Lahan Kosong,Belum Terbangun,Jalan,Terbangun,1.33943529032252
Cipayung,Kebun/Lahan Kosong,Belum Terbangun,Jalan,Terbangun,1.33386282385932
Cipayung,Kebun/Lahan Kosong,Belum Terbangun,Jalan,Terbangun,1.3338628238681
Cipayung,Kebun/Lahan Kosong,Belum Terbangun,Jalan,Terbangun,1.33386282394121
Cipayung,Kebun/Lahan Kosong,Belum Terbangun,Jalan,Terbangun,1.34109804947892
Cipayung,Kebun/Lahan Kosong,Belum Terbangun,Jalan,Terbangun,1.35559122083146
Cipayung,Kebun/Lahan Kosong,Belum Terbangun,Jalan,Terbangun,1.33386282399484
Cipayung,Kebun/Lahan Kosong,Belum Terbangun,Jalan,Terbangun,1.33386282388564
Cipayung,Kebun/Lahan Kosong,Belum Terbangun,Jalan,Terbangun,1.33386282387334
Cipayung,Kebun/Lahan Kosong,Belum Terbangun,Jalan,Terbangun,1.33386282391935
Cipayung,Kebun/Lahan Kosong,Belum Terbangun,Jalan,Terbangun,1.33386282387251
Cipayung,Kebun/Lahan Kosong,Belum Terbangun,Jalan,Terbangun,1.53736946036315
Cipayung,Kebun/Lahan Kosong,Belum Terbangun,Jalan,Terbangun,1.4692650155572
Cipayung,Kebun/Lahan Kosong,Belum Terbangun,Jalan,Terbangun,1.33392392776657
Cipayung,Kebun/Lahan Kosong,Belum Terbangun,Jalan,Terbangun,1.67951618797622
Cipayung,Kebun/Lahan Kosong,Belum Terbangun,Jalan,Terbangun,1.33942469511611
Cipayung,Kebun/Lahan Kosong,Belum Terbangun,Jalan,Terbangun,1.33386282385864
Cipayung,Kebun/Lahan Kosong,Belum Terbangun,Jalan,Terbangun,1.33386282399857
Cipayung,Kebun/Lahan Kosong,Belum Terbangun,Jalan,Terbangun,1.3338628238845
Cipayung,Kebun/Lahan Kosong,Belum Terbangun,Jalan,Terbangun,1.33386282392989
Cipayung,Kebun/Lahan Kosong,Belum Terbangun,Jalan,Terbangun,1.34483022368049
